van_precinct_id,county_name,van_precinct_name,Current Region,Current Turf,HDs,voters,supporters,precinct_name_doe,GEOID,centroid_lat,centroid_lon,min_lon,min_lat,max_lon,max_lat,Changed
295973,Fairfax,811 - Pohick,R04 - Prince William,R04H - West Springfield,15,2343,1531,POHICK,51059000811,38.774262006376055,-77.2548528316545,-77.26356041793633,38.76631698918231,-77.24592116010281,38.78394213437026,False
295977,Fairfax,825 - Cherry Run,R04 - Prince William,R04H - West Springfield,15,3070,1844,CHERRY RUN,51059000825,38.76638146641968,-77.27321772669113,-77.28288987304492,38.753446026802315,-77.26200564169037,38.77681862513511,False
295939,Fairfax,806 - Sydenstricker,R04 - Prince William,R04H - West Springfield,18,3424,2161,SYDENSTRICKER,51059000806,38.74786366892681,-77.2327384049921,-77.24847331784242,38.733876898590566,-77.22096084919768,38.75750645126538,False
295793,Fairfax,105 - Fairview,R04 - Prince William,R04H - West Springfield,15,5104,3258,FAIRVIEW,51059000105,38.792199495450674,-77.31345561497297,-77.32665311491104,38.780145652614664,-77.30140984097963,38.80047523995752,False
295980,Fairfax,838 - Sangster,R04 - Prince William,R04H - West Springfield,15,2442,1455,SANGSTER,51059000838,38.75295370367876,-77.25995432704705,-77.2747122215527,38.744995688535056,-77.24397848502893,38.765351491554675,False
295938,Fairfax,623 - Alban,R04 - Prince William,R04H - West Springfield,18,3173,2146,ALBAN,51059000623,38.73865614393098,-77.2059373519479,-77.2209631785292,38.71989797685424,-77.18979028800238,38.75793644589226,False
295974,Fairfax,812 - Valley,R04 - Prince William,R04H - West Springfield,18,3216,2068,VALLEY,51059000812,38.768413102069424,-77.23213279388169,-77.24599437190012,38.757551895337535,-77.21727768287093,38.779276037490085,False
295878,Fairfax,417 - Garfield,R04 - Prince William,R04H - West Springfield,18,4448,3051,GARFIELD,51059000417,38.76170958497764,-77.19274322012436,-77.2081642006517,38.74007241206748,-77.18091359809878,38.7791531482597,False
295877,Fairfax,415 - Crestwood,R04 - Prince William,R04H - West Springfield,18,3038,1838,CRESTWOOD,51059000415,38.78589022870453,-77.2013357992296,-77.21879902202541,38.775131087366034,-77.18918899078548,38.79395813954905,False
295970,Fairfax,801 - Burke #1,R04 - Prince William,R04H - West Springfield,18,3064,2060,BURKE #1,51059000801,38.78367101655241,-77.24466516197117,-77.2542519357234,38.77516851118212,-77.23320560966403,38.79398775801197,False
295879,Fairfax,418 - Lynbrook #1,R04 - Prince William,R04H - West Springfield,18,2297,1609,LYNBROOK #1,51059000418,38.787711255543066,-77.18710061229218,-77.20133278959707,38.77816319391077,-77.17937433216449,38.797127021944945,False
295984,Fairfax,842 - Parkway,R04 - Prince William,R04H - West Springfield,15,2496,1480,PARKWAY,51059000842,38.77450801589855,-77.28365233172218,-77.29694104224137,38.763078187485,-77.27283646108603,38.78375467398284,False
1936186,Fairfax,630 - Army,R04 - Prince William,R04I - Woodbridge,18,2517,1708,ARMY,51059000630,38.73049223642367,-77.18427843336993,-77.20841746267973,38.72000374339043,-77.16325271871467,38.74161019797339,False
1824854,Prince William,711 - Grayson,R04 - Prince William,R04I - Woodbridge,19,3606,2600,Grayson,51153000711,38.64627473766831,-77.27407390587886,-77.28598500039006,38.63502600012836,-77.26104900059146,38.656526000063344,False
296733,Prince William,703 - Lynn,R04 - Prince William,R04I - Woodbridge,19,2821,2050,Lynn,51153000703,38.65637918911852,-77.26010561252401,-77.27666400015364,38.64934999952751,-77.24689600017103,38.66357100045164,False
296736,Prince William,706 - Rippon,R04 - Prince William,R04I - Woodbridge,19,3960,2693,Rippon,51153000706,38.6132764310704,-77.24996870190223,-77.27480500045355,38.59457500041757,-77.2273359996313,38.63395600022599,False
295937,Fairfax,622 - Lorton Station,R04 - Prince William,R04I - Woodbridge,19,4466,3404,LORTON STATION,51059000622,38.71038813793209,-77.21119646629512,-77.2240811374556,38.7012801980447,-77.19709776214015,38.72126809014883,False
296735,Prince William,705 - Potomac View,R04 - Prince William,R04I - Woodbridge,19,2494,1678,Potomac View,51153000705,38.633055299674176,-77.24738032594254,-77.26928299980821,38.618400000742454,-77.22692499972754,38.64934999952751,False
296734,Prince William,704 - Porter,R04 - Prince William,R04I - Woodbridge,19,3654,2723,Porter,51153000704,38.624632560201576,-77.27192121044142,-77.28280499931857,38.616274000349776,-77.26366899999967,38.63687599987664,False
295929,Fairfax,613 - Westgate,R04 - Prince William,R04I - Woodbridge,16,3550,1917,WESTGATE,51059000613,38.70695345721119,-77.10970836068593,-77.1402703166055,38.68526373915082,-77.07400051113449,38.723045747262674,False
295930,Fairfax,614 - Riverside,R04 - Prince William,R04I - Woodbridge,16,2315,1335,RIVERSIDE,51059000614,38.72386565644864,-77.0871152110602,-77.09614852746508,38.711369330534275,-77.07262132947542,38.73942903398129,False
295933,Fairfax,617 - Lorton,R04 - Prince William,R04I - Woodbridge,19,4430,3304,LORTON,51059000617,38.69043789507892,-77.21831681035536,-77.2461047487974,38.66654173137988,-77.19299598448426,38.70990403695504,False
296732,Prince William,702 - Library,R04 - Prince William,R04I - Woodbridge,19,3846,2644,Library,51153000702,38.63261190880999,-77.28258583807713,-77.29277899930804,38.62103799833497,-77.27067899972603,38.64453600029624,False
296737,Prince William,707 - Kilby,R04 - Prince William,R04I - Woodbridge,19,3381,2346,Kilby,51153000707,38.66440640094212,-77.26019322000231,-77.27931900062026,38.655951000453136,-77.24074399933883,38.67212894987172,False
295932,Fairfax,616 - Gunston,R04 - Prince William,R04I - Woodbridge,19,3225,1193,GUNSTON,51059000616,38.66330361025703,-77.17808959774024,-77.23949734433698,38.6039584115192,-77.12179430862753,38.71408174407016,False
295942,Fairfax,627 - Woodlawn #1,R04 - Prince William,R04I - Woodbridge,16,2356,1521,WOODLAWN #1,51059000627,38.73313868906723,-77.12257186319148,-77.13329431451936,38.722191745870525,-77.11197794410579,38.743081132603706,False
296731,Prince William,701 - Belmont,R04 - Prince William,R04I - Woodbridge,19,3937,2414,Belmont,51153000701,38.648536438049625,-77.23851677422851,-77.26104900059146,38.63069500036211,-77.2202359976966,38.66786999963416,False
295931,Fairfax,615 - Woodley,R04 - Prince William,R04I - Woodbridge,16,3423,2282,WOODLEY,51059000615,38.724080861287355,-77.10405976384419,-77.1202413110458,38.714096745468794,-77.08880090492232,38.739234251449794,False
296369,Lancaster,501 - Precinct 5-1,R05 - Fredericksburg,R05A - East,67,1966,567,Precinct 5-1,51103000501,37.67726978724764,-76.43786485262801,-76.47721804899253,37.62792254818025,-76.39154002323053,37.73372556995476,False
296348,King and Queen,101 - Owenton,R05 - Fredericksburg,R05A - East,68,1188,454,Owenton,51097000101,37.900149658070674,-77.10263149082539,-77.18695628204573,37.80475700000325,-77.01824099987759,37.97211659284881,False
296357,King George,401 - Shiloh,R05 - Fredericksburg,R05A - East,67,5421,1326,Shiloh,51099000401,38.224963880872856,-77.11940460725593,-77.20399199956911,38.14113100004867,-77.04421045840996,38.315363000695285,False
296354,King George,102 - Passapatanzy,R05 - Fredericksburg,R05A - East,67,2215,509,Passapatanzy,51099000102,38.27208216632192,-77.2928603857782,-77.34744034079137,38.22373663902851,-77.22043899988283,38.308714000073635,False
296364,Lancaster,101 - Precinct 1-1,R05 - Fredericksburg,R05A - East,67,1887,596,Precinct 1-1,51103000101,37.72586518336901,-76.53735105228161,-76.64589079413534,37.63665363627158,-76.4699310483584,37.81544958097838,False
296353,King George,101 - Courthouse,R05 - Fredericksburg,R05A - East,67,3316,919,Courthouse,51099000101,38.23070325228118,-77.21606326868914,-77.27092200029858,38.17466500037435,-77.17914299980916,38.28022200005554,False
297049,Westmoreland,101 - Precinct 1-1,R05 - Fredericksburg,R05A - East,67,1708,863,PRECINCT 1-1,51193000101,38.03569341387798,-76.6202182456077,-76.70651737849991,37.96556660907892,-76.51616208178595,38.09591381708876,False
295621,Caroline,101 - Bowling Green,R05 - Fredericksburg,R05A - East,67,2644,915,Bowling Green,51033000101,38.04956492506883,-77.36234971759863,-77.43653636997117,37.94224958035328,-77.27398531560456,38.136394617557904,False
296558,Northumberland,101 - 1a,R05 - Fredericksburg,R05A - East,67,1875,499,1A,51133000101,37.990035727777006,-76.54626701290202,-76.634549115414,37.94815360786016,-76.44366405702418,38.034981628110174,False
296757,Richmond,101 - Precinct 1-1,R05 - Fredericksburg,R05A - East,67,1249,528,Precinct 1-1,51159000101,37.88828603892551,-76.69699265278352,-76.78085515835345,37.815671575724835,-76.60510309947696,37.999075612911234,False
296562,Northumberland,401 - 4a,R05 - Fredericksburg,R05A - East,67,2270,518,4A,51133000401,37.75292076879003,-76.29444532947817,-76.44162804968721,37.669665560755725,-76.17568895592173,37.88355260290525,False
295624,Caroline,302 - Woodford,R05 - Fredericksburg,R05A - East,67,2123,655,Woodford,51033000302,38.11715415742681,-77.45577115801193,-77.551613404628,38.05071859574189,-77.38772835835269,38.214563633244296,False
296563,Northumberland,501 - 5a,R05 - Fredericksburg,R05A - East,67,2440,598,5A,51133000501,37.844317469805695,-76.26790540678562,-76.34194002092497,37.75013758101687,-76.19812796711554,37.93326461455278,False
1569548,Caroline,102 - Sparta,R05 - Fredericksburg,R05A - East,67,1562,428,Sparta,51033000102,37.96727529688475,-77.21833542531536,-77.32553232645692,37.828701557700896,-77.06873300051421,38.064226611460235,False
295623,Caroline,301 - Port Royal,R05 - Fredericksburg,R05A - East,67,1085,317,Port Royal,51033000301,38.13753669613891,-77.27149556978809,-77.40313436755898,38.01816759764775,-77.10507126950172,38.253787037247605,False
295789,Essex,301 - South,R05 - Fredericksburg,R05A - East,68,2178,576,South,51057000301,37.81962688982909,-76.80280540743496,-76.94600020230753,37.728612557271816,-76.66818411475974,37.913474593079926,False
296355,King George,201 - Monroe,R05 - Fredericksburg,R05A - East,67,5447,1146,Monroe,51099000201,38.321534823615195,-77.20621887590468,-77.3350819991371,38.27626299998581,-77.08344599990296,38.36964599990293,False
1897879,Westmoreland,302 - Precinct 3-2,R05 - Fredericksburg,R05A - East,67,1651,463,PRECINCT 3-2,51193000302,38.14707912514485,-76.98124464986952,-77.06472225992584,38.07708162256661,-76.89767820890218,38.250835668440864,False
295788,Essex,201 - North,R05 - Fredericksburg,R05A - East,68,2213,1081,North,51057000201,38.00974455249721,-77.0235717313163,-77.17010228741613,37.82839756925856,-76.90536620041114,38.162038634438154,False
296352,King and Queen,501 - Oldmill,R05 - Fredericksburg,R05A - East,68,1094,171,Old Mill,51097000501,37.59518727309026,-76.73458386693135,-76.82841600023544,37.534746000198595,-76.65407599956077,37.66707000022012,False
296560,Northumberland,301 - 3a,R05 - Fredericksburg,R05A - East,67,1968,1030,3A,51133000301,37.85721413326426,-76.40290430271277,-76.50125806912673,37.71685156760396,-76.29967700421088,37.92505561209938,False
296350,King and Queen,301 - Shacklefords,R05 - Fredericksburg,R05A - East,68,1107,310,Shacklefords,51097000301,37.500561641829215,-76.71476264594611,-76.79218400014939,37.4313089998453,-76.64536699996789,37.557963999914065,False
297051,Westmoreland,201 - Precinct 2-1,R05 - Fredericksburg,R05A - East,67,1999,731,PRECINCT 2-1,51193000201,38.11215013747046,-76.6576659101297,-76.73348115347419,38.067373541493154,-76.58163524688993,38.16136123902387,False
297054,Westmoreland,501 - Precinct 5-1,R05 - Fredericksburg,R05A - East,67,2988,843,PRECINCT 5-1,51193000501,38.25641696539224,-76.9783734216902,-77.00398824154486,38.22943865238214,-76.95692523072199,38.27466666059792,False
296368,Lancaster,401 - Precinct 4-1,R05 - Fredericksburg,R05A - East,67,1814,889,Precinct 4-1,51103000401,37.69161169680432,-76.39553761654403,-76.4392830371639,37.64111559771341,-76.36107201196106,37.74032024499965,False
296559,Northumberland,201 - 2a,R05 - Fredericksburg,R05A - East,67,2042,539,2A,51133000201,37.92725117031696,-76.46855573401918,-76.59329210132535,37.83329158667829,-76.31377201298983,37.99190862142641,False
296762,Richmond,501 - Precinct 5-1,R05 - Fredericksburg,R05A - East,67,1153,214,Precinct 5-1,51159000501,38.03021450935311,-76.8655014838684,-76.93800821551653,37.93516162468298,-76.79972628312262,38.12445163445408,False
296762,Richmond,501 - Precinct 5-1,R05 - Fredericksburg,R05A - East,67,1153,214,Precinct 5-2,51159000502,38.00986009628962,-76.78411894491937,-76.8306981800962,37.964916257209694,-76.72872414554837,38.060284623918086,False
296762,Richmond,501 - Precinct 5-1,R05 - Fredericksburg,R05A - East,67,1153,214,Precinct 5-1,51159000501,38.03021450935311,-76.8655014838684,-76.93800821551653,37.93516162468298,-76.79972628312262,38.12445163445408,False
296762,Richmond,501 - Precinct 5-1,R05 - Fredericksburg,R05A - East,67,1153,214,Precinct 5-2,51159000502,38.00986009628962,-76.78411894491937,-76.8306981800962,37.964916257209694,-76.72872414554837,38.060284623918086,False
297053,Westmoreland,401 - Precinct 4-1,R05 - Fredericksburg,R05A - East,67,3188,603,PRECINCT 4-1,51193000401,38.22677548859229,-77.00079459579399,-77.0457779152745,38.177980831482586,-76.94902222565315,38.278053661198896,False
297050,Westmoreland,102 - Precinct 1-2,R05 - Fredericksburg,R05A - East,67,1071,449,PRECINCT 1-2,51193000102,38.05461952276678,-76.7383559339876,-76.82284517884933,37.98455261129975,-76.65162460584658,38.12621664886549,False
296351,King and Queen,401 - Courthouse,R05 - Fredericksburg,R05A - East,68,1114,350,Courthouse,51097000401,37.71554719031937,-76.86176360177365,-77.02555199990286,37.6054439999488,-76.72099000039674,37.79803999949286,False
295787,Essex,101 - Greater Tappahannock,R05 - Fredericksburg,R05A - East,68,1950,956,Greater Tappahannock,51057000101,37.91669209959932,-76.85773384000618,-76.90377619673129,37.87139658327384,-76.81092616636963,37.953630599127045,False
296758,Richmond,201 - Precinct 2-1,R05 - Fredericksburg,R05A - East,67,967,190,Precinct 2-1,51159000201,37.95407296817927,-76.67296926067044,-76.72511514143653,37.92182459962178,-76.60491410382267,37.98501061258824,False
296349,King and Queen,201 - Clarks,R05 - Fredericksburg,R05A - East,68,1029,206,Clarks,51097000201,37.794137820790176,-77.02863371914239,-77.11055500011933,37.72076899979449,-76.94128000015554,37.84670399965814,False
296365,Lancaster,201 - Precinct 2-1,R05 - Fredericksburg,R05A - East,67,1732,877,Precinct 2-1,51103000201,37.77769499977342,-76.47757906036293,-76.61816609940303,37.695533559885234,-76.36264364599167,37.841219589408624,False
296761,Richmond,401 - Precinct 4-1,R05 - Fredericksburg,R05A - East,67,1225,254,Precinct 4-1,51159000401,37.8695358309821,-76.60964671546503,-76.72038313272677,37.77839356994715,-76.50783006828688,37.94947260664253,False
297052,Westmoreland,301 - Precinct 3-1,R05 - Fredericksburg,R05A - East,67,1384,505,PRECINCT 3-1,51193000301,38.12012794473978,-76.8425470436163,-76.9272815872191,38.06518462369512,-76.75082552134938,38.18725464657158,False
295790,Essex,401 - Central,R05 - Fredericksburg,R05A - East,68,2140,763,Central,51057000401,37.90306995761487,-76.91205882264542,-76.96589221298976,37.82573657072108,-76.84649117544204,37.98767860506432,False
296366,Lancaster,301 - Precinct 3-1,R05 - Fredericksburg,R05A - East,67,1458,380,Precinct 3-1,51103000301,37.63498406279508,-76.34117720224951,-76.41954902936038,37.60386326309387,-76.26882775601968,37.68195439615649,False
1897878,Westmoreland,202 - Precinct 2-2,R05 - Fredericksburg,R05A - East,67,1123,295,PRECINCT 2-2,51193000202,38.14566214482252,-76.79504932187318,-76.90251917337444,38.110195773441056,-76.7103211526367,38.18079880164718,False
296356,King George,301 - Dahlgren,R05 - Fredericksburg,R05A - East,67,4679,1246,Dahlgren,51099000301,38.32487501175694,-77.0606351928778,-77.13253699970056,38.25859865541936,-76.9976769056324,38.40102199975788,False
296759,Richmond,301 - Precinct 3-1,R05 - Fredericksburg,R05A - East,67,1153,279,Precinct 3-1,51159000301,37.922529531251584,-76.7752923097505,-76.84944740797289,37.86352458442734,-76.71133213552206,37.97444460644517,False
296367,Lancaster,302 - Precinct 3-2,R05 - Fredericksburg,R05A - East,67,654,190,Precinct 3-2,51103000302,37.686280583706946,-76.35100029456946,-76.38031502218988,37.666458167683,-76.31052265928345,37.71321243629562,False
296842,Rockingham,504 - South Fork,R12 - Shenandoah,R12A - Harrisonburg,34,1396,108,South Fork,51165000504,38.4357599668,-78.6604826705611,-78.72302800031784,38.36460700021564,-78.61743811380077,38.50143159271218,False
296840,Rockingham,502 - Swift Run,R12 - Shenandoah,R12A - Harrisonburg,34,3078,200,Swift Run,51165000502,38.387724657886665,-78.58397589258031,-78.6704900003834,38.30165990508456,-78.48574008144787,38.466379139679454,False
296824,Rockingham,303 - Melrose,R12 - Shenandoah,R12A - Harrisonburg,34,1078,136,Melrose,51165000303,38.499919586412425,-78.7586348150565,-78.83606300084051,38.444171000455306,-78.69532300024981,38.55413099999251,False
1866910,Harrisonburg (City),105 - South East Central,R12 - Shenandoah,R12A - Harrisonburg,34,1125,363,South East Central,51660000105,38.43467976264821,-78.8675159874194,-78.87999883602217,38.42877662105485,-78.85440982838567,38.44252862397155,False
296764,Roanoke,101 - Catawba,R13 - Southwest,R13D - HD41,41,2692,405,Catawba,51161000101,37.35121681568193,-80.13084336651853,-80.26218414340678,37.263708114191274,-79.94561600112662,37.422468185127514,False
296513,Montgomery,102 - Precinct A-2,R13 - Southwest,R13D - HD41,41,2681,1813,A-2,51121000102,37.226583165699914,-80.4074983196691,-80.4202272297938,37.21185731289352,-80.39384322391065,37.24269631980984,False
296520,Montgomery,303 - Precinct C-3,R13 - Southwest,R13D - HD41,41,1301,226,C-3,51121000303,37.22533511811417,-80.28779978806098,-80.3564312094438,37.14164130194072,-80.20536716683846,37.30073433766035,False
296522,Montgomery,401 - Precinct D-1,R13 - Southwest,R13D - HD41,41,3178,592,D-1,51121000401,37.10613113528306,-80.50576639338679,-80.58047227019853,37.03497527107293,-80.42320722456054,37.163223300337734,False
2257731,Montgomery,104 - Precinct A-4,R13 - Southwest,R13D - HD41,41,2709,1806,A-4,51121000104,37.213773869225925,-80.39803134883991,-80.41790922961107,37.1976113101212,-80.37912621713738,37.227051316193176,False
296518,Montgomery,301 - Precinct C-1,R13 - Southwest,R13D - HD41,41,3264,586,C-1,51121000301,37.15212904831188,-80.25047840459654,-80.37519521011534,37.07876128932736,-80.17767615174277,37.24840332869548,False
296531,Montgomery,701 - Precinct G-1,R13 - Southwest,R13D - HD41,41,3363,2203,G-1,51121000701,37.23886588847133,-80.41732253096413,-80.42861523438623,37.22934131704743,-80.4056372259371,37.246919320606544,False
296512,Montgomery,101 - Precinct A-1,R13 - Southwest,R13D - HD41,41,2321,1088,A-1,51121000101,37.30501065918066,-80.35335569519773,-80.47919725160419,37.24238831980966,-80.25833818618088,37.36884034832657,False
2257733,Montgomery,703 - Precinct G-3,R13 - Southwest,R13D - HD41,41,2231,1387,G-3,51121000703,37.25926881626982,-80.4075718908651,-80.41995123320254,37.237900319027986,-80.39673622582526,37.27694032643266,False
296523,Montgomery,402 - Precinct D-2,R13 - Southwest,R13D - HD41,41,3228,552,D-2,51121000402,37.05008853738422,-80.46859972043816,-80.55698026011684,36.981484262700185,-80.37819221088871,37.11721029426872,False
2274037,Roanoke,103 - North Glenvar,R13 - Southwest,R13D - HD41,41,2245,379,North Glenvar,51161000103,37.29164243493577,-80.15048849031199,-80.2189781435794,37.23438299991014,-80.04509599893369,37.346452712768205,False
296525,Montgomery,404 - Precinct D-4,R13 - Southwest,R13D - HD41,41,1372,191,D-4,51121000404,37.06583395276252,-80.35801052131283,-80.41739121789912,37.01436527265789,-80.27238217783822,37.11968729571943,False
2257743,Montgomery,105 - Precinct A-5,R13 - Southwest,R13D - HD41,41,1910,934,A-5,51121000105,37.24004442542691,-80.34158729594402,-80.39862522386596,37.18601430918779,-80.25154318384473,37.308836338944374,False
296514,Montgomery,103 - Precinct A-3,R13 - Southwest,R13D - HD41,41,298,150,A-3,51121000103,37.22583442293777,-80.41715631733602,-80.41848322972142,37.22466731608974,-80.41572122912469,37.22688631628497,False
1829916,Montgomery,603 - Precinct F-3,R13 - Southwest,R13D - HD41,41,995,449,F-3,51121000603,37.22695885638184,-80.4294813959548,-80.44053323715957,37.216661313470176,-80.4153572290766,37.23361831751375,False
296778,Roanoke,301 - Bent Mountain,R13 - Southwest,R13D - HD41,41,752,151,Bent Mountain,51161000301,37.15572935996238,-80.1418953192515,-80.18354797342775,37.10910099889859,-80.079288000468,37.2025121484296,False
296530,Montgomery,602 - Precinct F-2,R13 - Southwest,R13D - HD41,41,3205,2023,F-2,51121000602,37.222539703851886,-80.45611524196174,-80.47681124805614,37.20090430969703,-80.43505223382715,37.23932831660083,False
1569606,Montgomery,503 - Precinct E-3,R13 - Southwest,R13D - HD41,41,1488,707,E-3,51121000503,37.22185806676555,-80.42269929124762,-80.42878223209586,37.216276313737765,-80.41729422949282,37.22718031584395,False
296532,Montgomery,702 - Precinct G-2,R13 - Southwest,R13D - HD41,41,2610,1579,G-2,51121000702,37.258412983811574,-80.42508078124825,-80.44255723941104,37.24334331880827,-80.41062022932714,37.276609325948584,False
2274016,Roanoke,501 - Starkey,R13 - Southwest,R13D - HD41,41,1948,571,Starkey,51161000501,37.18762841358842,-80.02408710516806,-80.05367999975144,37.167815992793166,-79.9986509993819,37.21049900006109,False
2274026,Roanoke,302 - Back Creek,R13 - Southwest,R13D - HD41,41,3194,812,Back Creek,51161000302,37.19769626990925,-80.08176169505792,-80.1433503335705,37.157125999505105,-80.03277899954547,37.233952000893495,False
296529,Montgomery,601 - Precinct F-1,R13 - Southwest,R13D - HD41,41,2939,1731,F-1,51121000601,37.26112095662586,-80.47156868971008,-80.53336226760482,37.226778314641,-80.4200052327309,37.285950326833294,False
2274050,Roanoke,106 - South Glenvar,R13 - Southwest,R13D - HD41,41,1316,179,South Glenvar,51161000106,37.23296523086536,-80.14384680726948,-80.19253599962936,37.17589799940073,-80.08452100051002,37.27849100060456,False
296519,Montgomery,302 - Precinct C-2,R13 - Southwest,R13D - HD41,41,1391,401,C-2,51121000302,37.13761344350871,-80.34163863521553,-80.37215620950916,37.125918297402656,-80.3144061932794,37.14857330304874,False
296515,Montgomery,201 - Precinct B-1,R13 - Southwest,R13D - HD41,41,888,202,B-1,51121000201,37.16467449397626,-80.37497406943557,-80.41802522636877,37.13945329903809,-80.32379319633299,37.191775310562186,False
2257681,Montgomery,504 - Precinct E-4,R13 - Southwest,R13D - HD41,41,666,382,E-4,51121000504,37.20200222430378,-80.41626679388948,-80.4480552379703,37.183898307518845,-80.38371221637581,37.224353315417886,False
296930,Spotsylvania,302 - Salem Library,R05 - Fredericksburg,R05B - HD 65,"066, 065",4677,2267,Salem Library (302),51177000302,38.27899372392303,-77.51448970292805,-77.53353841088108,38.26424163963625,-77.49201453786424,38.29583431558777,False
296272,Henrico,419 - West End,R06 - North Richmond,R06B - HD 57,57,2857,1438,West End,51087000419,37.62978908105899,-77.63808658457602,-77.65159378920117,37.62265600060291,-77.62582000080567,37.63885900084644,False
1991019,Henrico,303 - Colonial Trail,R06 - North Richmond,R06B - HD 57,57,3037,1867,Colonial Trail,51087000303,37.66722494679341,-77.60027152597299,-77.62967686357912,37.65575199905622,-77.56766401164451,37.6811679694759,False
296253,Henrico,313 - Stoney Run,R06 - North Richmond,R06B - HD 57,57,4286,2193,Stoney Run,51087000313,37.6417366080268,-77.61917605125429,-77.63412600178908,37.631782000424025,-77.60586100095608,37.65346400010139,False
975949,Henrico,312 - Short Pump,R06 - North Richmond,R06B - HD 57,57,2669,1443,Short Pump,51087000312,37.67509542957695,-77.62505919812403,-77.64410082104209,37.66172877440085,-77.59740464984189,37.69985563613736,False
296252,Henrico,113 - Springfield,R06 - North Richmond,R06B - HD 57,57,3919,2237,Springfield,51087000113,37.656624502696374,-77.56874417098487,-77.58309514044109,37.640808000589224,-77.55913900139485,37.676602999390205,False
296263,Henrico,407 - Lauderdale,R06 - North Richmond,R06B - HD 57,57,2937,1682,Lauderdale,51087000407,37.61755481616062,-77.64115548411948,-77.65216152625736,37.6027736849717,-77.62872699937076,37.62440899963298,False
296211,Henrico,110 - Longan,R06 - North Richmond,R06B - HD 57,57,4136,2330,Longan,51087000110,37.64527544031901,-77.54657767339167,-77.56057399987411,37.63283700009349,-77.53144199992612,37.66179300052818,False
296939,Spotsylvania,505 - Brock Road Elementary,R05 - Fredericksburg,R05D - SW,63,4956,1612,Brock Road Elementary (505),51177000505,38.26474444837774,-77.698903780549,-77.78939549032903,38.22046362261237,-77.61943143672826,38.30834064253168,False
2257763,Louisa,601 - Jackson,R05 - Fredericksburg,R05D - SW,59,4044,771,Bumpass,51109000601,37.90748873403096,-77.78099330902644,-77.87865349563604,37.81167653688923,-77.687296442633,38.012751580707,False
296937,Spotsylvania,503 - Spotsylvania High,R05 - Fredericksburg,R05D - SW,63,2740,553,Spotsylvania High (503),51177000503,38.18855119565561,-77.6879458122138,-77.77466048041916,38.136043606552896,-77.61335143317112,38.244636629087665,False
296928,Spotsylvania,204 - Chancellor Elementary,R05 - Fredericksburg,R05D - SW,63,4274,1852,Chancellor Elementary (204),51177000204,38.28167533530837,-77.58212489982668,-77.6023534328095,38.26988463760704,-77.56285342100865,38.29312664272329,False
1569604,Louisa,302 - Patrick Henry #2,R05 - Fredericksburg,R05D - SW,59,1791,590,Patrick Henry #2,51109000302,38.01482663953672,-78.07018464983094,-78.13918758174555,37.959372557968294,-78.00153753869553,38.05903257514253,False
296938,Spotsylvania,504 - Public Safety,R05 - Fredericksburg,R05D - SW,63,3869,1349,Public Safety (504),51177000504,38.22776863924945,-77.6113451763295,-77.67411345203952,38.19543622533567,-77.557357415811,38.25813263559086,False
296941,Spotsylvania,601 - Battlefield Elementary,R05 - Fredericksburg,R05D - SW,63,3761,1732,Battlefield Elementary (601),51177000601,38.25569769824242,-77.54936980087192,-77.56925342153795,38.2433866326252,-77.52575740690929,38.271701639986624,False
2257686,Louisa,101 - Green Springs #1,R05 - Fredericksburg,R05D - SW,55,3623,1324,Zion,51109000101,38.01663135279565,-78.22429430526742,-78.3067656335949,37.97010955240131,-78.12446957874064,38.06933057207706,False
296943,Spotsylvania,603 - Chancellor High,R05 - Fredericksburg,R05D - SW,63,2892,1256,Chancellor High (603),51177000603,38.27809586075662,-77.55840390300666,-77.56989042319414,38.26153363683056,-77.54490941420656,38.29154764279328,False
296446,Louisa,202 - Louisa #2,R05 - Fredericksburg,R05D - SW,59,1844,500,Louisa #2,51109000202,38.08929102738529,-78.07224671520096,-78.14962958872668,38.04212057413052,-77.99459554323279,38.14437799043098,False
296449,Louisa,401 - Mineral,R05 - Fredericksburg,R05D - SW,59,4816,1196,Mineral,51109000401,38.05444340740794,-77.93718549822792,-78.1124099996819,37.932088554346265,-77.81112348497548,38.152562000431274,False
296925,Spotsylvania,202 - Fire Rescue 7,R05 - Fredericksburg,R05D - SW,63,4776,1463,Fire Rescue 7 (202),51177000202,38.31214961819523,-77.69442665701492,-77.79109461326475,38.26437163424937,-77.61559343857577,38.36104701351414,False
2257711,Louisa,501 - Cuckoo #1,R05 - Fredericksburg,R05D - SW,59,1274,441,Fredericks Hall,51109000501,38.00211225438112,-77.83511356107712,-77.90813551065976,37.94330056292237,-77.77018346748596,38.07969959006544,False
296931,Spotsylvania,303 - Riverbend High,R05 - Fredericksburg,R05D - SW,63,4698,1809,Riverbend High (303),51177000303,38.313539707691554,-77.56660076951773,-77.61129043829624,38.28902364374764,-77.51481411394847,38.347609176928586,False
296942,Spotsylvania,602 - Smith Station Elementary,R05 - Fredericksburg,R05D - SW,63,4430,2262,Smith Station Elementary (602),51177000602,38.26266594410988,-77.57091996854098,-77.58356642538523,38.248724634140686,-77.5553214174572,38.27840664098693,False
2257740,Louisa,203 - Louisa #3,R05 - Fredericksburg,R05D - SW,55,342,95,Louisa #3,51109000203,38.125652012575046,-78.14264704564694,-78.18610360393342,38.10177958345496,-78.10962858020366,38.14341532948507,False
