PrcnctName,van_precinct_name,CountyName,county_name,CountyFIPS,county_fips,GEOID,van_precinct_id,WKT
Unity Reed,106 - Unity Reed,PRINCE WILLIAM COUNTY,Prince William,153,153.0,51153000106,2228469.0,"MULTIPOLYGON (((-77.5172180002589 38.782176999935444, -77.51706000007513 38.782005999609396, -77.51693299985354 38.78206700062453, -77.5168590002337 38.78209500010875, -77.51668599998132 38.78214500056083, -77.51648399941665 38.782175999955186, -77.5164020002992 38.782183999796736, -77.51601000066204 38.782192000337616, -77.51583699951135 38.78221299991499, -77.51570200069045 38.78223999936252, -77.51533400044444 38.78233100022625, -77.51438799989009 38.782555999839445, -77.51414900041381 38.78262300022822, -77.51392000008495 38.7827000002837, -77.5134310003634 38.78288499993164, -77.51324300004242 38.782940999647174, -77.51263299994706 38.78309199978629, -77.51237100000623 38.78315200060612, -77.51205500053706 38.782371999315444, -77.51194900023185 38.78211400045272, -77.51191600061989 38.78203600048251, -77.51188399993451 38.78195699974342, -77.51179300059623 38.78173500030027, -77.51165499960565 38.78145700002932, -77.51153300030523 38.78124199968365, -77.51142799982493 38.781071999912214, -77.51128700025794 38.780866999793034, -77.51117300045513 38.780716000544444, -77.51092400003479 38.780412000377765, -77.51084399966885 38.780320999866206, -77.51078099991966 38.78025100009394, -77.51053200039763 38.78000700001054, -77.51025399966495 38.779761000464696, -77.51000099994498 38.77955500006118, -77.50971600043792 38.77935599990181, -77.50936800028339 38.779126999903895, -77.50915800022109 38.77899400022202, -77.50848600020146 38.77855999931359, -77.50707000019214 38.777661000134934, -77.50649399953365 38.77729500006042, -77.50557800001485 38.77670999999034, -77.50529800053067 38.776532000145764, -77.50457398356451 38.77607040611342, -77.50422200028 38.77584599952473, -77.50264556116093 38.77484049168026, -77.50181700005862 38.77431200042605, -77.50148353015379 38.77409925256164, -77.50147999977474 38.774097000250165, -77.5014839999727 38.77407699977743, -77.50149999986621 38.77402000001004, -77.50151600065807 38.77397999971608, -77.5016249995397 38.77376399984196, -77.50176499928178 38.77343199938268, -77.50203700016665 38.77277899996376, -77.50230499905695 38.7721210002641, -77.50245700029122 38.77169700012642, -77.50257400046708 38.771433999810306, -77.50270599981326 38.77119700061749, -77.50286200034716 38.77094600011145, -77.50305799926745 38.77068799983441, -77.5031879998621 38.770536000602576, -77.50342799916329 38.77028499987189, -77.50354800061052 38.77017199998296, -77.50368200050482 38.77006000006514, -77.5039550003163 38.769843999526984, -77.50499899988164 38.76905499968837, -77.50509399941787 38.76898299973466, -77.50533999946515 38.768783999494346, -77.5055199993902 38.768624000447204, -77.50572600015285 38.76840799976355, -77.50587199974274 38.768235999866874, -77.50601399913462 38.76804800020587, -77.5061450004525 38.767834999723135, -77.50623700051402 38.76765999999492, -77.50635600033971 38.76735099997109, -77.50638999977659 38.767242999885134, -77.50644400020325 38.76705100034038, -77.50656899987672 38.76711399982114, -77.50682199959672 38.76624499977341, -77.50687299965033 38.76603499943044, -77.50693600029784 38.7657399995224, -77.50700999991768 38.765260000436605, -77.50704300042796 38.764900999926034, -77.50705899942318 38.76458400014703, -77.50705100082388 38.76404499978869, -77.507041057372 38.76390656314283, -77.50703800040509 38.76386400054979, -77.50700499989483 38.76351599987945, -77.50695600038932 38.76321099970387, -77.50688600006912 38.762871000658414, -77.50681499992402 38.76259500021729, -77.50678145683132 38.76248111957827, -77.50673539212185 38.76232472918179, -77.50673399973316 38.762320000368135, -77.50665699974026 38.7620969997811, -77.50659699946581 38.76193800001123, -77.50647900036334 38.76164499981125, -77.5063770002561 38.76138900006465, -77.50631100013386 38.761243999748835, -77.50627226298218 38.761152969178355, -77.50627099995089 38.76115000057506, -77.50625900025533 38.76110100039029, -77.50625000003448 38.76105099989548, -77.50623608153748 38.76093368726763, -77.50623599979079 38.760933000101815, -77.5062219995471 38.76089099961768, -77.50593600021513 38.760787999559874, -77.50569799966544 38.760683999772354, -77.50535200005903 38.76051200016829, -77.50518499965446 38.760419999900364, -77.50390800046064 38.75962100005492, -77.50345400089918 38.75933199994968, -77.50336299976428 38.75927899941312, -77.50330500093628 38.759224999936215, -77.50326000073045 38.759160000589475, -77.50324800013655 38.75913300011058, -77.50322049372257 38.75911758016722, -77.50305614873797 38.75902544710932, -77.50304999976984 38.75902199998038, -77.50310702302744 38.758956164058645, -77.50326999987787 38.75876799984699, -77.50335400044177 38.758663000308246, -77.50368152978763 38.75828470423765, -77.50375400047484 38.75820099994203, -77.50398599938012 38.75792000015187, -77.50538600039422 38.756286999888964, -77.5054130001584 38.75625999972419, -77.50579862894358 38.75580223669111, -77.5061239996378 38.755416000372826, -77.50762700058405 38.75366399998135, -77.50866500030159 38.752447000060464, -77.50919599985593 38.75182599950858, -77.51011899994575 38.75074500039885, -77.51055400013892 38.750225000332975, -77.51093200043071 38.749755999753084, -77.51128499970982 38.74929399988137, -77.51154099980286 38.74895000000642, -77.51162799984148 38.748826999685434, -77.51205399981383 38.748226000589185, -77.51218100003544 38.748040000271544, -77.51229600056149 38.74787200006531, -77.51243399975543 38.74766799958369, -77.51265600041158 38.74734300007819, -77.51283200013869 38.74706999985471, -77.51293699972067 38.74688900030132, -77.51304200020097 38.746672999684094, -77.51308800023172 38.746561000015, -77.51314300048331 38.74640000040183, -77.51320400058268 38.746158000409075, -77.51324399986734 38.74592200042522, -77.51325899993596 38.745724000121974, -77.51325799921271 38.7456250004651, -77.51325600046121 38.74546499993677, -77.51323299999667 38.74524100013617, -77.51318900051406 38.74501700033349, -77.51318199994304 38.74497800039607, -77.51312167986836 38.74476785199446, -77.51312000001877 38.74476200030329, -77.51300000036818 38.74446199959638, -77.51286741532046 38.744174408754986, -77.51286399992574 38.744167000194444, -77.5130349205782 38.74410985952611, -77.51320500040758 38.74405300046956, -77.51351999915354 38.743948000303824, -77.51452000013457 38.74360700075582, -77.51524799933239 38.74335600059052, -77.51608699975662 38.74307300015822, -77.51668200068168 38.74286899997785, -77.51739199943785 38.74262499955994, -77.51757409782739 38.74256124767735, -77.5179090005451 38.742443999948996, -77.51799799933525 38.74241399994205, -77.51878899918059 38.742143000172334, -77.51900899928862 38.74206700032373, -77.52000399934845 38.741729999587264, -77.52065899964965 38.74150700053124, -77.52198300049578 38.741054999793164, -77.52218400033722 38.740985999887634, -77.52256966325838 38.74085411464045, -77.5225700001266 38.74085399973024, -77.52264100027172 38.740829999611755, -77.52342499954604 38.74052899933799, -77.52383600034808 38.74042000013643, -77.52463700023917 38.74014299989337, -77.52626899926024 38.739578000344295, -77.52693100013244 38.739354000293936, -77.52723199953302 38.739248000344276, -77.52766400025146 38.739105000361185, -77.52936300011798 38.7385769997758, -77.53028299983477 38.73828499956994, -77.53035499980477 38.73849599947599, -77.53076199951055 38.739721000080976, -77.53105499941351 38.740600000110476, -77.53149800000263 38.74192699991146, -77.53149914804955 38.74193086896348, -77.53154399913507 38.742082000051326, -77.53158599986617 38.74227899940451, -77.53160799960746 38.74243699969159, -77.53160800050578 38.74245100020571, -77.53161300052867 38.742560000511155, -77.5315920904438 38.743249170006905, -77.53156499994978 38.744141999975355, -77.53156041674518 38.74430623392083, -77.53154099966032 38.74500200052177, -77.53155200042929 38.74509999984189, -77.53159000006413 38.74524500002618, -77.53159116428073 38.74524786910107, -77.53161799965322 38.74531399931953, -77.53165299981332 38.74538200015202, -77.53171200026287 38.745468000020026, -77.53180000012641 38.74556799968741, -77.5319250006982 38.74567599964733, -77.53204299980065 38.74575499992969, -77.53220100088272 38.74583799998147, -77.53234799939918 38.745901999761365, -77.53372199957569 38.746354999727, -77.53482299994076 38.74671799945792, -77.53497699992653 38.746773000466256, -77.53509300027748 38.7468259997801, -77.53522899982161 38.746905000191326, -77.53533500012682 38.746988000307454, -77.53542600036342 38.74708100014568, -77.53548799938937 38.74716000027471, -77.53555300058503 38.747267999928326, -77.53560799993829 38.747402000374265, -77.53560902491604 38.747406288092954, -77.5356299996796 38.747493999907384, -77.5356903952128 38.74807801699441, -77.53573599998482 38.74851899983172, -77.53578300073879 38.74909700026577, -77.53578799986335 38.749514000626846, -77.53577500034288 38.74981900049113, -77.53574100000768 38.75009600032979, -77.53568499903288 38.75035900013293, -77.53561499961098 38.75059099987144, -77.53552399937439 38.75082499969557, -77.53540900064499 38.75107499980985, -77.53527599967727 38.75131900007472, -77.53487299927114 38.75195299978113, -77.53477899955982 38.752102999966425, -77.5345230003651 38.75251399930751, -77.53446499974045 38.752617999791724, -77.53439600014347 38.752767999280195, -77.5342849998154 38.7530750000294, -77.53421899969317 38.75330300060994, -77.5340389997681 38.75398899943331, -77.53396000012539 38.75425400034856, -77.53385500054341 38.754533999493226, -77.5337560008092 38.75475899992392, -77.53364299993298 38.754979999600494, -77.53328399990778 38.75552100048541, -77.53284799988968 38.75614499934908, -77.53279100088659 38.75621999998022, -77.53268599950798 38.75637399957202, -77.53259200069498 38.75653200019076, -77.53251900000171 38.75667800061113, -77.53248300001671 38.7567880005483, -77.53245800080066 38.756911000461905, -77.5324489996815 38.75704399998755, -77.53246200010031 38.75720399978378, -77.53248300001671 38.75731800022537, -77.53272400004113 38.7581620002018, -77.53297300046148 38.75903300053114, -77.53297544028578 38.759040739582815, -77.5330980091181 38.759430999511565, -77.53316899938174 38.759613000484684, -77.53327499968695 38.7598370000214, -77.53359800062546 38.76037400007217, -77.53411499903777 38.761185999960254, -77.53427699941948 38.7614389996222, -77.5344959997026 38.761781999284686, -77.53487799929401 38.76236699990041, -77.53544000060712 38.76322299985486, -77.53630199969925 38.7645530001107, -77.5364330001188 38.76478500064316, -77.53652500018033 38.76497499953913, -77.53693100006119 38.76598400008439, -77.53693039190173 38.76598415978133, -77.536664323491 38.76605417845873, -77.53664600055414 38.766059000181336, -77.53575300060157 38.76628299979607, -77.5349030003067 38.76650400020891, -77.53468900004646 38.76656100037864, -77.53430299935876 38.766663999808046, -77.53411964871768 38.76671316847556, -77.53332599974058 38.766926000005235, -77.53332919145478 38.76693353928281, -77.53338400036522 38.76706300054598, -77.53381700001026 38.768067000089815, -77.53385299999526 38.768163999786964, -77.53385491340681 38.76817031953073, -77.5339189992192 38.76838200015593, -77.53397000017112 38.76860999946292, -77.53414099987536 38.76975200008485, -77.53417799968527 38.76992399982848, -77.53418023738865 38.76993079217725, -77.5342340006601 38.770094000258865, -77.53432499999838 38.77029100005315, -77.53442100025782 38.77044899997493, -77.53454446111724 38.77061382684952, -77.53472757190812 38.77085828699967, -77.53500600023885 38.7712300001356, -77.53504899989656 38.77128700003133, -77.53508599970647 38.77133700035699, -77.53514199978297 38.77141100029845, -77.53527199947932 38.77158399967269, -77.53535499931999 38.77172299992661, -77.53542000051563 38.77186700053385, -77.53542237925451 38.771874603022745, -77.53546600054638 38.77201399981794, -77.53548999993752 38.77215600029667, -77.5354959997853 38.77229899921073, -77.53547400004399 38.77255200008896, -77.5354259994651 38.773106000124, -77.53540899974666 38.77341599983627, -77.53541899979241 38.773517000370994, -77.5354389998839 38.773606000259115, -77.53544043000181 38.77360923727874, -77.53547699951872 38.7736920004389, -77.5355309999454 38.773773000024846, -77.53589900019143 38.77414300033577, -77.53609799948474 38.77433399961268, -77.53683499980173 38.77504600005887, -77.537164000588 38.77537600055818, -77.53721499974333 38.7754450001385, -77.5372499990051 38.77551900072056, -77.53725104015253 38.775523777682565, -77.53726700052016 38.77559699941497, -77.53726599979693 38.77567699956751, -77.53724600060377 38.7757539994195, -77.53674799976308 38.77673000042514, -77.53645499986013 38.77730200040092, -77.53634400043036 38.77752199954713, -77.53564100044858 38.77889600051881, -77.53552199972458 38.77909400053776, -77.53543999970881 38.77918699985823, -77.53534599999749 38.779263000101416, -77.5347070004881 38.77854899967257, -77.53386399986591 38.777581000106835, -77.5333910000379 38.77696099982283, -77.53285399973747 38.77620100072912, -77.53245400060271 38.775487000459336, -77.5320590005925 38.77478300018478, -77.53146500039065 38.7733400003658, -77.531399999195 38.773173000286604, -77.53135099968952 38.77304300033177, -77.52957900002805 38.77376099954732, -77.52936300011798 38.7739089999269, -77.52897199940742 38.774186000114945, -77.52836699933493 38.774729999919664, -77.52830999943353 38.77478200010089, -77.52821099969933 38.77487299997658, -77.52671900042033 38.77626699932209, -77.52655999951337 38.77641500010436, -77.52502300002855 38.77786400028489, -77.52354300044513 38.77925099984724, -77.52313500001614 38.77961100029099, -77.52305800002324 38.77968000067616, -77.52185000042638 38.78073499985528, -77.52099700065678 38.78148099979321, -77.52006199907477 38.782301000177476, -77.51913999970819 38.78310800066344, -77.51875600046694 38.7834450000095, -77.51857700036679 38.783300000405056, -77.51839900009156 38.78315400053921, -77.51737699936923 38.7823240003794, -77.5172180002589 38.782176999935444)), ((-77.47812742259822 38.75278673982416, -77.47810742250674 38.75267673932492, -77.47778442246656 38.75271673895292, -77.47759142302102 38.752740739279375, -77.4775054228073 38.75275174009766, -77.47741842276865 38.75276373990579, -77.4774634229745 38.752999739691234, -77.47728242322454 38.75302074015683, -77.47711142352031 38.75304073952692, -77.47708242320799 38.75288274028696, -77.47689742326007 38.752901739305095, -77.47643942260235 38.75294973982558, -77.47616542206764 38.75297773953048, -77.47609242317102 38.752985739844505, -77.47606642323176 38.752834739721415, -77.47605842193751 38.752784739740186, -77.47603142217334 38.75278873920755, -77.47582542230903 38.75281873975925, -77.47552042181218 38.75285874000825, -77.47537042202434 38.752120740283424, -77.47554542192654 38.75210073925438, -77.47571542180586 38.752067739996214, -77.47578242265132 38.752049739057, -77.47630742235788 38.751990739099114, -77.47733442310306 38.75187573955167, -77.47729542274502 38.75174074009021, -77.47718542314014 38.751165739187094, -77.4770624222182 38.75052173875806, -77.47752942309674 38.750470739534286, -77.47780542328125 38.75045173986913, -77.47792542293188 38.75045373931793, -77.47812342240026 38.75046873938543, -77.47825342299491 38.75048973919444, -77.47842542252405 38.75052573905281, -77.47916742376222 38.75072273962988, -77.47984342397983 38.750897738861454, -77.47985442385047 38.75096773941482, -77.47986342317299 38.75101473941752, -77.4798794230665 38.751110739461126, -77.47990842337884 38.75128973939464, -77.47972442325582 38.75124073874513, -77.47978242298215 38.75153273921626, -77.47979542340093 38.75153173950697, -77.47980742309649 38.75159873961312, -77.47997942442225 38.751577739429756, -77.48010942411861 38.751561739185846, -77.48032442330545 38.75153673945436, -77.48066242341424 38.75149673916514, -77.48073242373444 38.75148373943412, -77.48079542348363 38.75145573914321, -77.48084642353727 38.75141673992067, -77.48095742386535 38.751229739095145, -77.48128842430145 38.75131973917522, -77.48138542348752 38.7513467398076, -77.48132242373833 38.75162673914736, -77.48103242420841 38.75288974022079, -77.48099642332508 38.7529737400737, -77.48096242388822 38.75305073991044, -77.48095642404043 38.75307873957573, -77.48172742379428 38.75312773966414, -77.48114142398836 38.75611873958247, -77.4810104244671 38.75611074032014, -77.48083042454205 38.756010740008534, -77.48054442431179 38.75585174068869, -77.48025842408151 38.75569274031412, -77.47997242474956 38.755534740639646, -77.47968642451931 38.75537573955889, -77.47938942352008 38.75521073947715, -77.47901142322829 38.75506274023838, -77.47863142328669 38.75491373962972, -77.47872142369837 38.75449673998728, -77.47875842350831 38.75432174047165, -77.47810242248386 38.754250740033434, -77.47786042353285 38.75422373979893, -77.47782642229934 38.75418473998699, -77.47777042312117 38.754074739540506, -77.47771842324262 38.753933739879315, -77.47768042270947 38.75369473994164, -77.47761642313537 38.753341739598696, -77.47803142233876 38.753293739341856, -77.47812942314636 38.75328373969294, -77.47821742390823 38.75327374004261, -77.47820742296416 38.75321774015344, -77.47812742259822 38.75278673982416)))"
